ReportID,SalesPersonID,ProductID,Quantity,TotalSalesValue,Suspicious
Rep23691,C22151,PR6160,6064,13615,indeterminate
Rep23692,C22151,PR6331,136,2285,indeterminate
Rep23693,C22151,PR6160,5776,13005,indeterminate
Rep23694,C22151,PR6150,5561,12550,indeterminate
Rep23695,C22151,PR6190,8188,7365,indeterminate
Rep23696,C22151,PR6331,138,2400,indeterminate
Rep23697,C22151,PR6160,8943,19685,indeterminate
Rep23698,C22151,PR6253,11841,10615,indeterminate
Rep23699,C22151,PR6150,838,2565,indeterminate
Rep23700,C22151,PR6150,2880,6880,indeterminate
Rep23701,C22151,PR6190,10522,9530,indeterminate
Rep23702,C22151,PR6160,6064,13615,indeterminate
Rep23703,C22151,PR6150,5561,12550,indeterminate
Rep23704,C22151,PR6253,23277,16175,indeterminate
Rep23705,C22151,PR6190,26233,22155,indeterminate
Rep23706,C22151,PR6160,8943,19685,indeterminate
Rep23707,C22151,PR6160,5630,11800,indeterminate
Rep23708,C22151,PR6176,6211,6050,indeterminate
Rep23709,C22151,PR6190,10211,8940,indeterminate
Rep23710,C22151,PR6176,41955,35310,indeterminate
Rep23711,C22151,PR6160,5712,12870,indeterminate
Rep23712,C22151,PR6160,5804,13065,indeterminate
Rep23713,C22151,PR6176,11211,11585,indeterminate
Rep23714,C22151,PR6331,159,1030,indeterminate
Rep23715,C22151,PR6331,138,2430,indeterminate
Rep23716,C22151,PR6229,322,6320,indeterminate
Rep23717,C22151,PR6331,117,1495,indeterminate
Rep23718,C22151,PR6190,16277,13720,indeterminate
Rep23719,C22151,PR6331,136,2285,indeterminate
Rep23720,C22151,PR6253,7566,7115,indeterminate
Rep23721,C22151,PR6331,114,1625,indeterminate
Rep23722,C22151,PR6331,136,89035,indeterminate
Rep23723,C22151,PR6160,5822,12200,indeterminate
Rep23724,C22151,PR6190,16277,13720,indeterminate
Rep23725,C22151,PR6150,2880,6880,indeterminate
Rep23726,C22151,PR6253,7566,7115,indeterminate
Rep23727,C22151,PR6176,28433,25065,indeterminate
Rep23728,C22151,PR6176,15033,13245,indeterminate
Rep23729,C22151,PR6150,838,2565,indeterminate
Rep23730,C22151,PR6190,16288,13730,indeterminate
Rep23731,C21762,PR6690,40933,119690,indeterminate
Rep23732,C21762,PR6297,107,1720,indeterminate
Rep23733,C21762,PR6690,40933,119960,indeterminate
Rep23734,C21762,PR6253,91,1015,indeterminate
Rep23735,C21762,PR6150,105,1235,indeterminate
Rep23736,C21762,PR6690,108461,302530,indeterminate
Rep23737,C21762,PR6690,40933,116480,No
Rep23738,C21119,PR6331,102,1195,indeterminate
Rep23739,C21119,PR6151,102,1010,indeterminate
Rep23740,C21119,PR6253,166,1435,No
Rep23741,C21119,PR6268,100,1035,indeterminate
Rep23742,C22322,PR6209,782,6990,indeterminate
Rep23743,C22322,PR6253,322,16690,indeterminate
Rep23744,C22322,PR6154,424,1840,indeterminate
Rep23745,C22322,PR6152,138,2160,indeterminate
Rep23746,C22322,PR6209,338,13460,indeterminate
Rep23747,C22322,PR6595,199,9000,indeterminate
Rep23748,C22322,PR6151,266,1060,indeterminate
Rep23749,C22322,PR6209,382,2460,indeterminate
Rep23750,C22322,PR6250,104,1940,indeterminate
Rep23751,C22322,PR6152,151,2545,indeterminate
Rep23752,C22322,PR6331,282,10570,indeterminate
Rep23753,C22322,PR6331,202,12905,indeterminate
Rep23754,C22322,PR6154,424,1840,indeterminate
Rep23755,C22322,PR6326,173,9195,indeterminate
Rep23756,C22322,PR6326,376,31970,indeterminate
Rep23757,C22322,PR6151,2266,1765,indeterminate
Rep23758,C22322,PR6250,645,22495,indeterminate
Rep23759,C22322,PR6328,513,11440,indeterminate
Rep23760,C22322,PR6331,838,30370,indeterminate
Rep23761,C22322,PR6154,210,6790,indeterminate
Rep23762,C22322,PR6192,213,1900,indeterminate
Rep23763,C22322,PR6250,132,3350,indeterminate
Rep23764,C22322,PR6192,189,1215,indeterminate
Rep23765,C22322,PR6250,1228,18570,indeterminate
Rep23766,C22322,PR6165,238,1675,indeterminate
Rep23767,C22322,PR6253,266,12770,indeterminate
Rep23768,C22322,PR6156,102,3430,indeterminate
Rep23769,C22322,PR6329,147,1215,indeterminate
Rep23770,C22322,PR6331,144,6430,indeterminate
Rep23771,C22322,PR6250,1838,24960,indeterminate
Rep23772,C22322,PR6253,332,8135,indeterminate
Rep23773,C22322,PR6165,113,2080,indeterminate
Rep23774,C22322,PR6253,332,8135,indeterminate
Rep23775,C22322,PR6331,856,44695,indeterminate
Rep23776,C22322,PR6253,521,29685,indeterminate
Rep23777,C22322,PR6165,127,3260,indeterminate
Rep23778,C22322,PR6276,823,12115,indeterminate
Rep23779,C22322,PR6250,137,3715,indeterminate
Rep23780,C22322,PR6328,239,11860,indeterminate
Rep23781,C22322,PR6165,127,3260,indeterminate
Rep23782,C22322,PR6165,238,1675,indeterminate
Rep23783,C22322,PR6209,173,4865,indeterminate
Rep23784,C22322,PR6165,217,1610,indeterminate
Rep23785,C22322,PR6192,211,1260,indeterminate
Rep23786,C22322,PR6276,823,12115,indeterminate
Rep23787,C22322,PR6165,142,4480,indeterminate
Rep23788,C22322,PR6156,507,19340,indeterminate
Rep23789,C22322,PR6154,155,1355,indeterminate
Rep23790,C22322,PR6328,169,2750,indeterminate
Rep23791,C22322,PR6331,479,36765,indeterminate
Rep23792,C22322,PR6595,252,13320,indeterminate
Rep23793,C22322,PR6209,382,2460,indeterminate
Rep23794,C22322,PR6331,212,10820,indeterminate
Rep23795,C22322,PR6165,4172,27120,indeterminate
Rep23796,C22322,PR6250,645,22495,indeterminate
Rep23797,C22322,PR6250,124,2765,indeterminate
Rep23798,C22322,PR6253,293,6930,indeterminate
Rep23799,C22322,PR6153,110,1460,indeterminate
Rep23800,C22322,PR6250,101,1275,indeterminate
Rep23801,C22322,PR6154,6011,9030,indeterminate
Rep23802,C22322,PR6210,322,5225,indeterminate
Rep23803,C22322,PR6250,1228,18570,indeterminate
Rep23804,C22322,PR6328,239,11860,indeterminate
Rep23805,C22322,PR6154,21478,24465,indeterminate
Rep23806,C22322,PR6165,142,4480,indeterminate
Rep23807,C22322,PR6156,507,19340,indeterminate
Rep23808,C22322,PR6192,320,1530,indeterminate
Rep23809,C22322,PR6328,406,8705,indeterminate
Rep23810,C22322,PR6192,438,1815,indeterminate
Rep23811,C22322,PR6154,46967,43660,indeterminate
Rep23812,C22322,PR6331,592,1095,indeterminate
Rep23813,C22322,PR6331,285,7495,indeterminate
Rep23814,C22322,PR6156,103,3920,indeterminate
Rep23815,C22322,PR6331,144,6430,indeterminate
Rep23816,C22322,PR6165,238,1675,indeterminate
Rep23817,C22322,PR6331,212,10820,indeterminate
Rep23818,C22322,PR6192,544,2040,indeterminate
Rep23819,C22322,PR6595,175,7035,indeterminate
Rep23820,C22322,PR6253,356,19125,indeterminate
Rep23821,C22322,PR6331,172,7375,indeterminate
Rep23822,C22322,PR6153,151,1410,indeterminate
Rep23823,C22322,PR6209,541,24075,indeterminate
Rep23824,C22322,PR6192,320,1530,indeterminate
Rep23825,C22322,PR6250,101,1275,indeterminate
Rep23826,C22322,PR6602,115,1275,indeterminate
Rep23827,C22322,PR6210,322,5225,indeterminate
Rep23828,C22322,PR6253,142,4035,indeterminate
Rep23829,C22322,PR6250,132,3350,indeterminate
Rep23830,C22322,PR6250,1383,20970,indeterminate
Rep23831,C22322,PR6192,433,1805,indeterminate
Rep23832,C22322,PR6156,410,12445,indeterminate
Rep23833,C22322,PR6328,368,7780,indeterminate
Rep23834,C22322,PR6152,188,3700,indeterminate
Rep23835,C22322,PR6595,163,13475,indeterminate
Rep23836,C22322,PR6250,104,1940,indeterminate
Rep23837,C22322,PR6253,277,7100,indeterminate
Rep23838,C22322,PR6210,322,5225,indeterminate
Rep23839,C22322,PR6250,522,19145,indeterminate
Rep23840,C22322,PR6250,104,1940,indeterminate
Rep23841,C22322,PR6253,582,23450,indeterminate
Rep23842,C22322,PR6165,4172,27120,indeterminate
Rep23843,C22322,PR6210,627,11020,indeterminate
Rep23844,C22322,PR6165,313,2040,indeterminate
Rep23845,C22322,PR6152,151,2545,indeterminate
Rep23846,C22322,PR6250,460,15185,indeterminate
Rep23847,C22322,PR6276,734,9600,indeterminate
Rep23848,C22322,PR6253,458,11985,indeterminate
Rep23849,C22322,PR6602,107,1135,indeterminate
Rep23850,C22322,PR6209,382,2460,indeterminate
Rep23851,C22322,PR6331,200,10465,indeterminate
Rep23852,C22322,PR6331,548,24490,indeterminate
Rep23853,C22322,PR6595,199,9000,indeterminate
Rep23854,C22322,PR6152,188,3700,indeterminate
Rep23855,C22322,PR6250,124,2765,indeterminate
Rep23856,C22322,PR6165,238,1675,indeterminate
Rep23857,C22322,PR6210,322,5225,indeterminate
Rep23858,C22322,PR6156,101,2580,indeterminate
Rep23859,C22322,PR6331,346,24225,indeterminate
Rep23860,C22322,PR6154,340,1620,indeterminate
Rep23861,C22322,PR6602,115,1275,indeterminate
Rep23862,C22322,PR6210,322,5225,indeterminate
Rep23863,C22322,PR6209,173,4865,indeterminate
Rep23864,C22322,PR6209,337,2795,indeterminate
Rep23865,C22322,PR6253,134,8865,No
Rep23866,C22322,PR6250,391,5010,indeterminate
Rep23867,C22322,PR6276,734,9600,indeterminate
Rep23868,C22322,PR6276,657,8565,indeterminate
Rep23869,C22322,PR6253,615,6500,indeterminate
Rep23870,C22322,PR6328,368,7780,indeterminate
Rep23871,C22322,PR6250,460,15185,indeterminate
Rep23872,C22322,PR6253,1211,12895,indeterminate
Rep23873,C22322,PR6267,360,2965,indeterminate
Rep23874,C22322,PR6156,118,1340,indeterminate
Rep23875,C22322,PR6250,1383,20970,indeterminate
Rep23876,C22322,PR6331,698,32320,indeterminate
Rep23877,C22322,PR6250,101,1275,indeterminate
Rep23878,C22322,PR6602,115,1275,indeterminate
Rep23879,C22322,PR6192,103,1515,indeterminate
Rep23880,C22322,PR6152,151,2545,indeterminate
Rep23881,C22322,PR6250,104,1940,indeterminate
Rep23882,C22322,PR6331,163,6985,indeterminate
Rep23883,C22322,PR6329,2126,16740,indeterminate
Rep23884,C22322,PR6165,127,3260,indeterminate
Rep23885,C22322,PR6210,322,5225,indeterminate
Rep23886,C22322,PR6165,238,1675,indeterminate
Rep23887,C22322,PR6156,103,3920,indeterminate
Rep23888,C22322,PR6210,385,6410,indeterminate
Rep23889,C22322,PR6331,172,7375,indeterminate
Rep23890,C22322,PR6250,137,3715,indeterminate
Rep23891,C22322,PR6250,104,1940,indeterminate
Rep23892,C22322,PR6253,167,5795,indeterminate
Rep23893,C22322,PR6326,340,27815,indeterminate
Rep23894,C22322,PR6328,406,8705,indeterminate
Rep23895,C22322,PR6250,105,2055,indeterminate
Rep23896,C22322,PR6250,1727,26155,indeterminate
Rep23897,C22322,PR6326,280,21110,indeterminate
Rep23898,C22322,PR6209,286,1965,indeterminate
Rep23899,C22322,PR6253,186,1920,indeterminate
Rep23900,C22322,PR6209,136,4545,indeterminate
Rep23901,C22322,PR6331,156,7980,indeterminate
Rep23902,C22322,PR6165,572,4025,indeterminate
Rep23903,C22322,PR6192,211,1260,indeterminate
Rep23904,C22322,PR6192,433,1805,indeterminate
Rep23905,C22322,PR6326,233,16085,indeterminate
Rep23906,C22322,PR6253,576,37250,indeterminate
Rep23907,C22322,PR6165,127,3260,indeterminate
Rep23908,C22322,PR6602,118,1330,indeterminate
Rep23909,C22322,PR6253,151,1950,indeterminate
Rep23910,C22322,PR6253,236,2455,indeterminate
Rep23911,C22322,PR6165,135,1175,indeterminate
Rep23912,C22322,PR6267,360,2965,indeterminate
Rep23913,C22322,PR6153,258,2010,indeterminate
Rep23914,C22322,PR6253,1230,11095,indeterminate
Rep23915,C22322,PR6250,105,2125,indeterminate
Rep23916,C22322,PR6253,407,6680,indeterminate
Rep23917,C22322,PR6595,147,4820,indeterminate
Rep23918,C22322,PR6331,202,12905,indeterminate
Rep23919,C22322,PR6331,285,52495,indeterminate
Rep23920,C22322,PR6326,318,32810,indeterminate
Rep23921,C22322,PR6165,127,3260,indeterminate
Rep23922,C22322,PR6156,102,3430,indeterminate
Rep23923,C22322,PR6331,474,36190,indeterminate
Rep23924,C22322,PR6331,168,9360,indeterminate
Rep23925,C22322,PR6250,645,22495,indeterminate
Rep23926,C22322,PR6331,604,35735,indeterminate
Rep23927,C22322,PR6331,147,2675,indeterminate
Rep23928,C22322,PR6153,258,2010,indeterminate
Rep23929,C22322,PR6152,151,2545,indeterminate
Rep23930,C22322,PR6595,199,9000,indeterminate
Rep23931,C22322,PR6329,147,1215,indeterminate
Rep23932,C22322,PR6192,103,1515,indeterminate
Rep23933,C22322,PR6250,195,4755,indeterminate
Rep23934,C22322,PR6595,252,13320,indeterminate
Rep23935,C22322,PR6253,378,3970,indeterminate
Rep23936,C22322,PR6329,147,1215,indeterminate
Rep23937,C22322,PR6156,101,2580,indeterminate
Rep23938,C22322,PR6602,115,1275,indeterminate
Rep23939,C22322,PR6331,621,46670,indeterminate
Rep23940,C22322,PR6250,104,1940,indeterminate
Rep23941,C22322,PR6250,460,15185,indeterminate
Rep23942,C22322,PR6192,282,1440,indeterminate
Rep23943,C22322,PR6250,104,1940,indeterminate
Rep23944,C22322,PR6331,473,20535,indeterminate
Rep23945,C22322,PR6250,318,9265,indeterminate
Rep23946,C22322,PR6253,1323,11805,No
Rep23947,C22322,PR6602,115,1275,indeterminate
Rep23948,C22322,PR6250,145,4260,indeterminate
Rep23949,C22322,PR6192,130,1195,indeterminate
Rep23950,C22322,PR6165,217,1610,indeterminate
Rep23951,C22322,PR6210,188,2675,indeterminate
Rep23952,C22322,PR6153,140,1260,indeterminate
Rep23953,C22322,PR6276,430,7175,indeterminate
Rep23954,C22322,PR6331,384,11005,indeterminate
Rep23955,C22322,PR6192,433,1805,indeterminate
Rep23956,C22322,PR6329,116,1075,No
Rep23957,C22322,PR6153,231,1840,indeterminate
Rep23958,C22322,PR6209,782,6990,indeterminate
Rep23959,C22322,PR6209,541,24075,indeterminate
Rep23960,C22322,PR6153,258,2010,indeterminate
Rep23961,C22322,PR6253,322,16690,indeterminate
Rep23962,C22322,PR6165,127,3260,indeterminate
Rep23963,C22322,PR6602,115,1275,indeterminate
Rep23964,C22322,PR6250,160,3375,indeterminate
Rep23965,C22322,PR6331,121,3590,indeterminate
Rep23966,C22322,PR6250,1228,18570,indeterminate
Rep23967,C22322,PR6210,188,2675,indeterminate
Rep23968,C22322,PR6165,4172,27120,indeterminate
Rep23969,C22322,PR6153,258,2010,indeterminate
Rep23970,C22322,PR6165,135,1175,indeterminate
Rep23971,C22322,PR6267,414,3030,indeterminate
Rep23972,C22322,PR6253,880,9330,indeterminate
Rep23973,C22322,PR6165,217,1610,indeterminate
Rep23974,C22322,PR6602,115,1275,indeterminate
Rep23975,C22322,PR6165,127,3260,indeterminate
Rep23976,C22322,PR6156,101,2580,indeterminate
Rep23977,C22322,PR6250,580,19915,indeterminate
Rep23978,C22322,PR6250,1727,26155,indeterminate
Rep23979,C22322,PR6602,115,1275,indeterminate
Rep23980,C22322,PR6156,102,3430,indeterminate
Rep23981,C22322,PR6276,148,2285,indeterminate
Rep23982,C22322,PR6165,1540,10240,indeterminate
Rep23983,C22322,PR6165,142,1260,indeterminate
Rep23984,C22322,PR6209,216,7105,indeterminate
Rep23985,C22322,PR6253,582,23450,indeterminate
Rep23986,C22322,PR6253,615,6500,indeterminate
Rep23987,C22322,PR6154,37300,38735,indeterminate
Rep23988,C22322,PR6250,1727,26155,indeterminate
Rep23989,C22322,PR6253,1211,12895,indeterminate
Rep23990,C22322,PR6331,737,22325,indeterminate
Rep23991,C22322,PR6326,280,21110,indeterminate
Rep23992,C22322,PR6209,348,2285,indeterminate
Rep23993,C22322,PR6602,118,1330,indeterminate
Rep23994,C22322,PR6328,323,6640,indeterminate
Rep23995,C22322,PR6165,217,1610,indeterminate
Rep23996,C22322,PR6250,522,19145,indeterminate
Rep23997,C22322,PR6250,1228,18570,indeterminate
Rep23998,C22322,PR6192,211,1260,indeterminate
Rep23999,C22322,PR6156,101,2580,indeterminate
Rep24000,C22322,PR6154,11821,7420,indeterminate
Rep24001,C22322,PR6276,193,2265,indeterminate
Rep24002,C22322,PR6192,103,1515,indeterminate
Rep24003,C22322,PR6192,120,1180,indeterminate
Rep24004,C22322,PR6192,155,1445,indeterminate
Rep24005,C22322,PR6209,782,6990,indeterminate
Rep24006,C22322,PR6331,172,7375,indeterminate
Rep24007,C22322,PR6329,154,1245,indeterminate
Rep24008,C22322,PR6210,627,11020,indeterminate
Rep24009,C22322,PR6165,113,2080,indeterminate
Rep24010,C22322,PR6253,413,4565,indeterminate
Rep24011,C22322,PR6253,160,2840,indeterminate
Rep24012,C22322,PR6152,137,2155,indeterminate
Rep24013,C22322,PR6250,281,9150,indeterminate
Rep24014,C22322,PR6331,144,6430,indeterminate
Rep24015,C22322,PR6276,657,8565,indeterminate
Rep24016,C22322,PR6153,110,1460,indeterminate
Rep24017,C22322,PR6156,118,1340,indeterminate
Rep24018,C22322,PR6329,135,1160,indeterminate
Rep24019,C22322,PR6209,286,1965,indeterminate
Rep24020,C22322,PR6153,344,2550,indeterminate
Rep24021,C22322,PR6276,148,2285,indeterminate
Rep24022,C22322,PR6192,156,1135,indeterminate
Rep24023,C22322,PR6331,175,3645,indeterminate
Rep24024,C22322,PR6595,163,13475,indeterminate
Rep24025,C22322,PR6154,24652,25905,indeterminate
Rep24026,C22322,PR6250,101,1875,indeterminate
Rep24027,C22322,PR6156,507,19340,indeterminate
Rep24028,C22322,PR6152,137,2155,indeterminate
Rep24029,C22322,PR6152,188,3700,indeterminate
Rep24030,C22322,PR6276,247,3000,indeterminate
Rep24031,C22322,PR6253,407,6680,indeterminate
Rep24032,C22322,PR6156,118,1340,indeterminate
Rep24033,C22322,PR6156,101,2580,indeterminate
Rep24034,C22322,PR6192,103,1515,indeterminate
Rep24035,C22322,PR6192,156,1135,indeterminate
Rep24036,C22322,PR6329,2126,16740,indeterminate
Rep24037,C22322,PR6253,407,6680,indeterminate
Rep24038,C22322,PR6165,238,1675,indeterminate
Rep24039,C22322,PR6595,199,9000,indeterminate
Rep24040,C22322,PR6331,1389,14230,indeterminate
Rep24041,C22322,PR6253,413,4565,indeterminate
Rep24042,C22322,PR6250,872,12995,indeterminate
Rep24043,C22322,PR6329,2126,16740,indeterminate
Rep24044,C22322,PR6331,215,7055,indeterminate
Rep24045,C22322,PR6253,880,9330,indeterminate
Rep24046,C22322,PR6153,258,2010,indeterminate
Rep24047,C22322,PR6152,188,3700,indeterminate
Rep24048,C22322,PR6250,124,2765,indeterminate
Rep24049,C22322,PR6154,101,1045,indeterminate
Rep24050,C22322,PR6253,1211,12895,indeterminate
Rep24051,C22322,PR6331,253,6400,indeterminate
Rep24052,C22322,PR6156,103,2120,indeterminate
Rep24053,C22322,PR6154,37910,39355,indeterminate
Rep24054,C22322,PR6165,215,1560,indeterminate
Rep24055,C22322,PR6253,2527,1695,indeterminate
Rep24056,C22322,PR6152,115,1460,indeterminate
Rep24057,C22322,PR6165,238,1675,indeterminate
Rep24058,C22322,PR6276,657,8565,indeterminate
Rep24059,C22322,PR6326,376,31970,indeterminate
Rep24060,C22322,PR6210,322,5225,indeterminate
Rep24061,C22322,PR6192,438,1815,indeterminate
Rep24062,C22322,PR6253,576,37250,indeterminate
Rep24063,C22322,PR6250,105,2125,indeterminate
Rep24064,C22322,PR6250,460,15185,indeterminate
Rep24065,C22322,PR6329,154,1245,indeterminate
Rep24066,C22322,PR6253,266,4065,indeterminate
Rep24067,C22322,PR6154,24652,25905,indeterminate
Rep24068,C22322,PR6328,208,3765,indeterminate
Rep24069,C22322,PR6156,101,2580,indeterminate
Rep24070,C22322,PR6326,249,17725,indeterminate
Rep24071,C22322,PR6156,507,19340,indeterminate
Rep24072,C22322,PR6154,46967,43660,indeterminate
Rep24073,C22322,PR6328,169,2750,indeterminate
Rep24074,C22322,PR6276,193,2265,indeterminate
Rep24075,C22322,PR6331,791,37175,indeterminate
Rep24076,C22322,PR6153,258,2010,indeterminate
Rep24077,C22322,PR6331,155,5150,indeterminate
Rep24078,C22322,PR6276,401,5085,indeterminate
Rep24079,C22322,PR6331,168,9360,indeterminate
Rep24080,C22322,PR6165,142,4480,indeterminate
Rep24081,C22322,PR6250,118,2330,indeterminate
Rep24082,C22322,PR6331,429,31965,indeterminate
Rep24083,C22322,PR6250,101,1275,indeterminate
Rep24084,C22322,PR6595,163,124965,indeterminate
Rep24085,C22322,PR6253,407,6680,indeterminate
Rep24086,C22322,PR6331,737,22325,indeterminate
Rep24087,C22322,PR6276,823,12115,indeterminate
Rep24088,C22322,PR6250,560,7340,indeterminate
Rep24089,C22322,PR6253,582,23450,indeterminate
Rep24090,C22322,PR6165,313,2040,indeterminate
Rep24091,C22322,PR6154,11821,7420,indeterminate
Rep24092,C22322,PR6250,391,5010,indeterminate
Rep24093,C22322,PR6326,318,32810,indeterminate
Rep24094,C22322,PR6250,145,4260,indeterminate
Rep24095,C22322,PR6152,138,2160,indeterminate
Rep24096,C22322,PR6331,474,36190,indeterminate
Rep24097,C22322,PR6595,476,17340,indeterminate
Rep24098,C22322,PR6331,305,20315,indeterminate
Rep24099,C22322,PR6331,133,5095,indeterminate
Rep24100,C22322,PR6326,146,6185,indeterminate
Rep24101,C22322,PR6192,211,1260,indeterminate
Rep24102,C22322,PR6152,158,2785,indeterminate
Rep24103,C22322,PR6253,181,2500,indeterminate
Rep24104,C22322,PR6253,576,37250,indeterminate
Rep24105,C22322,PR6595,303,6900,No
Rep24106,C22322,PR6210,239,3650,indeterminate
Rep24107,C22322,PR6267,360,2965,indeterminate
Rep24108,C22322,PR6267,360,2965,indeterminate
Rep24109,C22322,PR6250,132,3350,indeterminate
Rep24110,C22322,PR6328,239,11860,indeterminate
Rep24111,C22322,PR6153,258,2010,indeterminate
Rep24112,C22322,PR6253,238,10785,indeterminate
Rep24113,C22322,PR6331,592,1095,indeterminate
Rep24114,C22322,PR6326,340,27815,indeterminate
Rep24115,C22322,PR6328,368,7780,indeterminate
Rep24116,C22322,PR6595,199,9000,indeterminate
Rep24117,C22322,PR6153,110,1460,indeterminate
Rep24118,C22322,PR6328,234,11115,indeterminate
Rep24119,C22322,PR6250,100,1050,indeterminate
Rep24120,C22322,PR6267,414,3030,indeterminate
Rep24121,C22322,PR6595,163,13475,indeterminate
Rep24122,C22322,PR6250,913,13730,indeterminate
Rep24123,C22322,PR6328,406,8705,indeterminate
Rep24124,C22322,PR6276,657,8565,indeterminate
Rep24125,C22322,PR6253,786,8330,indeterminate
Rep24126,C22322,PR6253,190,3350,No
Rep24127,C22322,PR6331,856,44695,indeterminate
Rep24128,C22322,PR6276,657,8565,indeterminate
Rep24129,C22322,PR6331,592,89025,indeterminate
Rep24130,C22322,PR6250,1727,26155,indeterminate
Rep24131,C22322,PR6153,140,1260,indeterminate
